trafic_id;time_id;zone_id;vitesse_kmh;temps_trajet_min;congestion_index;source_sensor
51220;3612;6;23,77;18,40;3;sensorB
51221;20287;7;33.82;16,08;2;sensorB
51222;21246;3;22.47;12,12;3;sensorA
51223;12465;7;20,40;16,04;3;sensorB
51224;20560;4;28.51;18.02;2;sensorA
51225;31180;6;38.07;25.21;1;sensorA
51226;16600;3;38.97;8.08;1;sensorA
51227;9646;2;31.30;23.40;2;sensorA
51228;14078;7;23.60;22.96;3;sensorA
51229;33944;2;31.94;18,09;2;sensorB
51230;5268;4;35,48;23.99;1;
51231;14059;4;40,44;15.99;1;sensorA
51232;26695;1;34,64;-5,00;2;sensorB
51233;8550;6;37.82;27.01;1;sensorB
51234;17219;2;0.50;30.04;5;sensorA
51235;16145;4;9.58;14,89;4;sensorA
51236;10881;1;39,57;13.33;1;sensorA
51237;18386;6;19,07;20,31;3;sensorB
51238;12689;2;26,77;27,19;2;sensorB
51239;24081;2;25.08;10,38;2;sensorB
51240;440;5;999.00;23.32;1;sensorA
51241;27426;9;17.53;31.97;3;sensorA
51242;8860;2;20,42;18,79;3;sensorB
51243;34446;4;24.62;16.94;3;sensorA
51244;29895;8;34.47;21,21;2;sensorB
51245;20185;10;26,15;8.21;2;sensorB
51246;33611;10;13.05;24.84;4;sensorB
51247;22131;2;32,64;14,49;2;sensorB
51248;6682;10;31.75;15.90;2;sensorB
51249;29584;5;36.60;24.43;1;sensorA
51250;5146;3;20.40;9,96;3;sensorA
51251;8852;5;29,96;26.07;2;sensorB
51252;3610;5;28,56;20.42;2;sensorB
51253;20730;3;34,72;16,82;2;sensorA
51254;27543;3;24,28;29,01;3;sensorA
51255;3117;8;25.38;22,77;2;sensorA
51256;31572;9;21.62;-5,00;3;sensorB
51257;17450;7;25,26;16.05;2;
51258;357;7;22,68;22,99;3;sensorA
51259;6831;3;34.21;25.53;2;sensorA
51260;13783;6;12.81;20.08;4;sensorA
51261;26898;9;32,32;8,30;2;sensorA
51262;1285;6;25.57;30.81;2;sensorA
51263;18793;6;39,52;12.49;1;sensorB
51264;1399;2;33,46;23.79;2;
51265;20162;4;27.45;20.53;2;sensorB
51266;29402;8;28.76;11.82;2;sensorB
51267;21985;9;28.29;22,19;2;sensorB
51268;17027;3;27.73;19,23;2;
51269;19583;8;26.22;17.77;2;sensorA
51270;1886;8;39.33;14.66;1;
51271;25409;5;18.76;22.09;3;sensorB
51272;31309;9;33,49;22,46;2;sensorA
51273;20010;4;27,63;17.71;2;sensorB
51274;16606;4;30,62;5,43;2;sensorB
51275;23952;2;29.12;13,55;2;sensorB
51276;26329;9;11,71;13.77;4;sensorB
51277;4376;4;35.41;18.19;1;sensorB
51278;25157;2;22.10;19.25;3;sensorA
51279;10174;5;12,07;12,72;4;sensorB
51280;6723;2;6.64;11,99;4;sensorB
51281;3570;8;29.85;26.89;2;
51282;18380;7;14.27;15.62;4;
51283;6130;6;22,00;16.59;3;sensorA
51284;291;6;19,56;14,49;3;sensorB
51285;17997;8;23,52;17.66;3;sensorB
51286;15981;9;29.51;21.58;2;sensorB
51287;11248;8;48,29;25,30;1;sensorB
51288;14501;4;15.51;24,61;3;sensorB
51289;8908;5;44,67;26,90;1;sensorA
51290;15204;4;17,44;20,39;3;sensorA
51291;13639;10;30,62;23.20;2;sensorA
51292;12139;5;14.03;14,99;4;sensorB
51293;14188;1;25,59;21,83;2;sensorA
51294;20764;7;12.91;16.85;4;sensorB
51295;7247;2;14,55;18,67;4;sensorA
51296;20762;5;45,85;18.08;1;sensorA
51297;3064;2;34,61;-5,00;2;sensorB
51298;28527;1;14.60;15.76;4;sensorB
51299;27770;10;28.40;15,96;2;
51300;2227;7;23,00;25.17;3;sensorA
51301;17291;6;28.28;26.33;2;sensorA
51302;35004;1;14,90;23.58;4;sensorA
51303;2777;7;25.10;19.49;2;sensorA
51304;6534;8;25.96;29.67;2;sensorA
51305;30850;5;10.59;13,07;4;sensorB
51306;25230;6;45,17;19.71;1;sensorA
51307;32693;9;999.00;20,93;1;sensorA
51308;2142;7;21,42;22.82;3;sensorB
51309;25379;5;26,82;22,09;2;sensorA
51310;10637;7;32.47;17.05;2;sensorB
51311;14179;10;31.06;14,91;2;sensorB
51312;7798;3;17.71;22.39;9;
51313;4472;4;51,04;-5,00;1;sensorB
51314;22042;10;19,57;18,97;3;sensorB
51315;31226;4;41.84;18.61;1;
51316;25386;5;31.77;15.90;2;sensorA
51317;21854;2;34.79;16.35;2;
51318;23224;10;34,23;12,13;2;sensorB
51319;20982;10;15.26;12,98;3;sensorB
51320;27237;9;33.92;13,74;2;
51321;27763;6;16.83;13,82;3;sensorB
51322;6509;1;20.20;19.37;3;sensorA
51323;7605;5;38.82;11.63;1;sensorB
51324;20506;10;23,25;24,77;3;sensorA
51325;23468;2;25.50;23,27;2;sensorB
51326;5487;1;27,11;19.33;2;sensorB
51327;34215;7;35,84;20.39;1;sensorB
51328;29366;6;20.10;21,05;3;
51329;13674;7;43.94;22,22;1;sensorB
51330;13975;1;22.02;4.74;3;sensorB
51331;20151;7;14,10;28.13;4;
51332;24907;7;23,28;8,92;3;sensorB
51333;14417;5;25.50;6.01;2;sensorA
51334;3495;2;24.24;18.03;3;
51335;230;2;23,64;11,61;3;sensorB
51336;25606;1;35.88;15.06;1;sensorB
51337;12220;7;31,08;19,35;2;sensorB
51338;557;1;39,06;9,90;1;sensorB
51339;30768;6;34.01;17.89;2;sensorA
51340;3922;5;27,31;20.58;2;
51341;283;1;24,07;12,55;3;sensorA
51342;23355;10;17,23;14.95;3;sensorA
51343;6429;10;35,07;14,88;1;sensorB
51344;6456;7;27.45;24,17;2;sensorA
51345;31540;6;12.75;10.45;4;sensorA
51346;10564;9;38.17;20.90;1;sensorB
51347;23629;8;26,32;15.23;2;sensorB
51348;33160;2;13,80;19.17;4;sensorB
51349;22383;5;25.03;15,70;2;sensorA
51350;28094;1;33.99;15.99;2;
51351;17548;2;26.34;13,95;2;sensorA
51352;2153;3;26.66;29.67;2;
51353;22838;2;43,54;23,00;1;sensorB
51354;10321;9;18.37;23.03;3;sensorB
51355;15468;7;40,64;18,58;1;sensorA
51356;14729;10;38,26;22.77;1;sensorA
51357;23711;5;36.23;9,62;1;sensorA
51358;12746;2;26.57;22,54;2;sensorA
51359;19146;6;24.08;26.34;3;sensorA
51360;15606;1;39,45;16.27;1;sensorB
51361;9410;10;42,81;10.68;1;sensorB
51362;34885;10;32,56;24,67;2;sensorB
51363;25859;7;46,91;-5.00;1;sensorB
51364;22147;2;21,96;18,32;3;sensorA
51365;14422;6;30,59;26,01;2;sensorA
51366;23127;7;26,27;24.98;2;sensorA
51367;23729;1;31,19;22.10;2;sensorA
51368;5547;2;32.05;21.80;2;sensorA
51369;17162;3;30,84;15,33;2;sensorB
51370;32144;6;32,47;17,90;2;sensorA
51371;34490;1;24,58;21.24;3;sensorB
51372;22887;4;31,70;17.44;2;sensorA
51373;7382;7;26,46;13,71;2;sensorB
51374;24640;1;39,25;22.63;1;sensorA
51375;28531;7;28,35;19.85;2;sensorB
51376;12492;2;23.94;16,64;3;sensorB
51377;1702;3;20.65;7,08;3;
51378;30946;7;12,73;23,06;4;sensorA
51379;34489;6;42,98;21.03;1;sensorB
51380;8454;1;43.95;10,97;1;sensorA
51381;3254;2;35,08;19,22;1;sensorA
51382;15528;9;35,80;20.20;1;sensorA
51383;8012;9;33,82;10,62;2;sensorA
51384;16468;1;51,00;16,02;1;sensorB
51385;8080;3;29.82;24.73;2;sensorB
51386;5544;3;48.77;15,13;1;sensorA
51387;17147;8;35.98;15,40;1;sensorB
51388;30530;1;32,25;23,77;2;sensorA
51389;21762;6;999,00;14.77;2;sensorB
51390;2188;9;21,18;16,83;3;sensorB
51391;3810;1;19,83;18,97;3;sensorB
51392;32062;5;23.04;17,43;3;sensorA
51393;32985;2;19.25;18.12;3;sensorA
51394;31740;3;29,15;20,83;2;sensorB
51395;24652;6;43,65;11,15;1;
51396;19113;2;34.76;12.07;2;sensorB
51397;31449;1;29,51;28,31;2;sensorB
51398;24525;4;31,83;23,29;2;sensorB
51399;31560;3;31.35;23.15;2;
51400;23881;6;28,45;25.11;2;
51401;6062;8;18.91;11,42;3;sensorB
51402;14887;6;23.75;13,68;3;sensorA
51403;26088;1;44,21;10.89;1;sensorB
51404;34738;8;25.68;29.48;2;sensorB
51405;26145;8;999.00;25.05;1;sensorB
51406;18512;5;30.70;25,00;2;sensorA
51407;30079;9;999.00;21.24;2;sensorA
51408;28544;3;30,19;13.99;2;sensorB
51409;293;3;45,66;13,89;1;sensorB
51410;2523;9;26,72;13,31;2;sensorB
51411;17110;3;43.10;12.61;1;sensorA
51412;11183;3;22.26;4.92;3;sensorB
51413;17175;9;37.92;20.48;1;sensorB
51414;18303;7;6.91;19.95;4;sensorB
51415;5417;4;15.89;19,58;3;
51416;9245;10;16,31;22.84;3;sensorB
51417;18152;6;15.04;17,55;3;sensorB
51418;34638;1;22.87;12.42;3;sensorA
51419;17434;7;27.13;21,17;2;sensorA
51420;15480;4;22,59;15.80;3;sensorA
51421;129;2;33,27;19,35;2;
51422;800;4;30,43;25,30;2;sensorB
51423;17064;9;32.60;-5.00;2;sensorB
51424;29967;1;15,21;18.11;3;sensorB
51425;22973;10;40.75;16,06;1;sensorA
51426;29522;3;26.51;22,25;2;sensorA
51427;28269;2;29.42;29.33;2;sensorB
51428;23057;9;32.18;16.17;2;sensorB
51429;21793;1;5,94;25.53;4;sensorA
51430;7963;9;18.33;13.71;3;sensorA
51431;9533;10;23,08;21.34;3;sensorA
51432;27121;10;29.37;20,74;2;sensorA
51433;15320;4;29.08;14,92;2;sensorB
51434;2145;4;33.77;18.84;2;sensorB
51435;32257;5;29,38;11.09;2;sensorB
51436;31478;10;35,71;11.34;1;sensorB
51437;10586;9;32,38;10.38;2;sensorA
51438;18458;4;33,73;26,31;2;sensorA
51439;19783;1;38.83;18,97;1;sensorB
51440;16221;9;40.19;21.26;1;sensorB
51441;3225;7;30,64;21.97;2;sensorB
51442;8480;7;8,33;12,31;4;sensorA
51443;25965;2;25,89;25,20;2;sensorA
51444;5525;9;33.07;8,72;2;sensorA
51445;30864;6;19.65;18,57;3;sensorA
51446;34272;8;28.19;31.48;2;
51447;23614;4;38.51;19.76;1;sensorA
51448;5060;5;34,73;18,61;2;sensorA
51449;23770;10;29,79;21.14;2;sensorB
51450;9306;2;10.93;21,05;4;sensorA
51451;15584;10;21,82;17.43;3;sensorB
51452;21858;2;20.88;15,60;3;sensorA
51453;28374;7;28,91;25,94;2;
51454;6911;5;19,14;17,71;3;sensorB
51455;20244;6;19,80;12,47;3;sensorB
51456;10984;1;32,61;18,51;2;sensorB
51457;8752;8;16,31;21,82;3;sensorB
51458;16970;9;25,96;17,38;2;sensorB
51459;1339;2;39,10;-5,00;1;sensorB
51460;3361;1;27,64;23.50;2;
51461;15155;9;999.00;17,27;1;sensorA
51462;4151;7;40,32;25,70;1;sensorA
51463;26053;9;26.26;21.37;2;sensorB
51464;8173;5;41,00;27.63;1;sensorB
51465;12410;8;38.32;19.99;1;sensorA
51466;13200;3;42,58;26,29;1;sensorB
51467;1215;7;36,01;1,31;1;
51468;31157;2;28,71;25.33;2;sensorB
51469;19824;2;24.32;21.07;3;sensorA
51470;17243;2;33.93;18.51;2;sensorB
51471;23799;10;38,91;21,53;1;sensorB
51472;33967;8;9.32;-5,00;4;sensorB
51473;16958;2;19.93;31.55;3;
51474;31764;4;20.82;20,95;3;sensorA
51475;32052;6;31,99;21.99;2;sensorA
51476;14027;7;26,21;18.90;2;sensorA
51477;9174;3;33.76;27,93;2;sensorA
51478;3328;4;15.54;12.07;3;sensorA
51479;14778;7;47.52;17.48;1;sensorA
51480;10810;7;30.32;20,42;2;sensorB
51481;21903;1;30,04;24.04;2;sensorA
51482;13508;2;40,83;19,79;1;sensorA
51483;11029;2;14,11;18,53;4;sensorA
51484;21431;7;45.39;10.22;1;sensorB
51485;875;1;12.00;18,21;4;sensorA
51486;26851;6;47,31;20.53;1;sensorA
51487;10823;7;33,03;17.99;2;sensorA
51488;8361;9;30.97;29.41;2;sensorA
51489;3671;5;24.63;15,69;3;sensorB
51490;27386;3;29.99;24.33;2;sensorA
51491;13087;5;30.69;14,02;2;sensorB
51492;2254;10;23.26;22.70;3;sensorA
51493;24102;2;27.65;17,09;2;sensorB
51494;28630;7;18.71;23.03;3;sensorA
51495;28496;1;21,89;24,36;3;sensorB
51496;19050;8;33.21;8,46;2;sensorB
51497;4426;1;43,09;23,87;1;sensorB
51498;29560;3;32,36;17.73;2;sensorB
51499;19225;6;44,09;9,33;1;
51500;2049;10;28,20;25.73;2;sensorA
51501;12798;5;23.57;16,12;3;
51502;4468;2;10.14;20,90;4;sensorB
51503;31987;3;31,88;22.33;2;sensorA
51504;22351;6;34.99;15,54;2;sensorB
51505;28102;2;22.39;7.81;3;sensorA
51506;7977;9;8,97;28.26;4;
51507;31099;3;43.36;20,58;1;sensorA
51508;30778;8;26,54;9,73;2;
51509;8223;4;32.77;24,82;2;sensorB
51510;23885;6;33.66;15,72;2;
51511;10942;4;22.17;17,49;3;sensorA
51512;34212;8;15,18;7,70;3;sensorB
51513;2747;3;15.47;19.86;3;sensorA
51514;22612;9;40,96;18.60;1;sensorB
51515;19931;1;29.04;4.78;2;sensorB
51516;34521;2;31.91;14,33;2;sensorA
51517;14381;4;30.69;24.35;2;sensorA
51518;27010;8;36,57;17,80;1;sensorA
51519;29781;8;14.09;12.59;4;sensorB
51520;17051;9;25.01;28,11;2;sensorB
51521;8095;8;25.33;32,54;2;sensorA
51522;12033;6;30,09;28,55;2;sensorB
51523;12739;7;24.85;8,83;3;sensorA
51524;22438;5;15,13;34.01;3;sensorB
51525;14404;2;13.54;18.99;4;sensorB
51526;25862;8;7,68;15,62;4;sensorA
51527;27206;6;17.12;23.71;3;sensorB
51528;28176;5;19.21;11.32;3;
51529;16352;7;36.99;11,18;1;
51530;13699;10;18.00;22.51;3;sensorA
51531;34906;8;36.66;16.57;1;sensorB
51532;22744;10;24.34;16,51;3;sensorB
51533;23802;6;45,56;15.35;1;sensorA
51534;14558;8;30.82;16,01;2;sensorB
51535;4314;10;18,91;34,51;3;sensorB
51536;16597;10;18,26;18.80;3;sensorA
51537;15176;4;34.14;26.54;2;sensorB
51538;24336;3;27,75;18.82;2;sensorB
51539;8590;3;21.47;29.97;3;sensorA
51540;30539;7;42,90;26.33;1;sensorB
51541;9145;6;23.59;26.11;3;
51542;5433;8;21,56;19.23;3;sensorB
51543;10206;3;31.65;16.76;2;sensorA
51544;26716;1;22.52;14.03;3;sensorA
51545;11341;10;50.18;25,59;1;sensorB
51546;3346;2;35,97;16,77;1;
51547;17613;3;42,15;3,32;1;sensorA
51548;2451;7;26.06;23.74;2;sensorA
51549;20576;6;21.13;18,34;3;sensorA
51550;1706;2;42,98;25,40;1;sensorA
51551;11051;6;3.10;24.89;5;sensorA
51552;23072;4;31,80;20,18;2;sensorB
51553;28357;3;24,23;29.54;3;sensorA
51554;11673;9;20,56;20.70;3;sensorB
51555;31306;7;24.29;15,30;3;sensorA
51556;8434;1;41,56;18.02;1;sensorA
51557;33147;3;30.35;20.25;2;sensorA
51558;9643;1;20.59;15.50;3;sensorA
51559;7078;8;16,08;-5,00;3;sensorB
51560;14838;3;55.07;22.19;1;sensorB
51561;30441;7;44,61;18.90;1;sensorB
51562;16115;9;31.19;14.55;2;sensorB
51563;25544;2;33.46;16.68;2;sensorB
51564;27421;9;36.06;16.62;1;sensorB
51565;18189;8;32.63;13.07;2;sensorA
51566;13313;2;17.51;16.32;3;sensorA
51567;5010;5;17,85;22,04;3;sensorB
51568;33808;1;34.16;18.91;2;sensorB
51569;18734;2;33,13;7,96;2;sensorA
51570;18615;10;32.04;16,11;2;sensorB
51571;5803;8;31,19;27.63;2;sensorA
51572;9584;10;30,96;27.29;2;sensorB
51573;11334;1;36.14;15,61;1;sensorA
51574;18580;9;30.38;23.54;2;sensorA
51575;8686;7;12.36;17.00;4;sensorB
51576;14640;10;26.59;-5,00;2;
51577;28603;6;40,26;19,31;1;
51578;27656;7;48,98;20.09;1;sensorB
51579;20388;3;33.90;11.56;2;sensorA
51580;8161;6;25.80;22,31;2;sensorA
51581;10042;7;27.78;20,15;2;
51582;16262;3;11,36;6,07;9;sensorA
51583;21873;6;19,65;21.17;3;sensorA
51584;25838;1;21.79;20.30;3;sensorB
51585;29743;1;15.46;15.31;3;sensorB
51586;27381;5;37,48;22.40;1;sensorB
51587;28935;3;29.82;12,98;2;sensorB
51588;25694;1;22.82;12.73;3;sensorA
51589;21441;4;21,49;11,94;3;sensorB
51590;30464;4;21.56;22.03;3;sensorB
51591;7936;10;29,91;27.87;2;sensorA
51592;561;6;22.29;24.12;3;sensorB
51593;2020;8;28.78;12.73;2;sensorB
51594;1346;3;20,31;16,55;3;sensorB
51595;26572;4;25,91;13,93;2;
51596;32402;6;27,63;19,30;2;sensorB
51597;2917;7;41.07;14.86;1;sensorA
51598;24738;4;40,08;32.39;1;sensorB
51599;30696;5;50.70;24.07;1;sensorB
51600;4346;9;34.76;19,43;2;sensorA
51601;3101;2;28,07;10,29;2;sensorA
51602;8548;7;25.08;17.90;2;sensorA
51603;11931;2;27,24;21,58;2;sensorB
51604;15075;4;50,95;24,21;1;
51605;31939;10;15.69;16.27;3;sensorB
51606;29629;3;37.05;19.25;1;sensorB
51607;5763;6;29,28;17,22;2;
51608;14749;2;25.37;22,28;2;sensorA
51609;12408;2;10,78;6.80;4;sensorB
51610;5092;6;36.05;5,26;1;sensorA
51611;4060;2;11,89;14.27;4;sensorB
51612;1798;5;19.68;23.56;3;sensorB
51613;3499;10;21,33;18.38;3;sensorA
51614;20210;2;40,08;21,06;1;sensorB
51615;11788;7;27.54;16.71;2;sensorA
51616;31402;1;21,64;22,76;3;sensorB
51617;17492;6;27,60;25,93;2;sensorA
51618;29685;3;17,57;-5,00;3;sensorB
51619;29051;8;22.81;23.59;3;sensorA
51620;269;4;23.86;22,19;3;sensorB
51621;10801;3;36.36;25,20;1;sensorA
51622;296;3;52.91;24,72;1;sensorA
51623;17703;8;24,90;10.90;3;sensorB
51624;23630;6;30,55;21,93;2;sensorB
51625;19199;6;44,02;22,35;1;
51626;4024;5;17.74;21.19;3;sensorA
51627;10278;1;37.38;11.32;1;sensorB
51628;24169;10;19.58;10,83;3;sensorA
51629;20268;2;33.77;23,99;2;sensorA
51630;10582;8;37.85;18.29;1;sensorA
51631;27915;7;24,02;13,56;3;sensorA
51632;10199;7;40,88;21.15;1;sensorB
51633;6342;5;37,16;12.38;1;sensorA
51634;26631;8;18.57;15.64;3;
51635;31135;5;29,54;25,85;2;sensorA
51636;27460;9;30,95;19,49;2;sensorA
51637;1996;5;17,03;18,12;3;sensorB
51638;22752;4;39,71;14.06;1;sensorB
51639;9387;8;39,00;16,60;1;sensorA
51640;22633;2;31.10;24.17;2;sensorB
51641;1981;10;9.53;20.76;4;sensorA
51642;17408;9;31,47;15,59;2;sensorB
51643;22039;4;34,44;25.97;2;sensorB
51644;2385;6;8.26;18,52;4;sensorA
51645;6977;9;19.41;7.62;3;
51646;910;4;11,11;-5.00;4;sensorA
51647;32963;3;15,63;20.81;3;sensorB
51648;18962;10;44,30;6,14;1;sensorB
51649;7433;9;33,79;16.04;2;sensorA
51650;12081;8;25.04;13,61;2;sensorA
51651;16514;3;32.89;14.16;2;sensorA
51652;30561;4;28.23;21.83;2;
51653;30298;3;49,78;15,93;1;
51654;2821;9;16.59;20.37;3;sensorA
51655;18213;4;36.33;15,68;1;sensorA
51656;21930;6;45,75;13.19;1;sensorB
51657;26558;1;26,28;4.85;2;sensorB
51658;9132;6;26,09;25,12;2;sensorB
51659;33174;2;21,81;14,44;3;sensorA
51660;12704;1;18.59;22.33;3;sensorA
51661;2287;5;25.49;29,21;2;sensorA
51662;22224;4;48.24;24.54;1;sensorA
51663;28964;10;23.34;11,47;3;sensorA
51664;12952;2;31,02;24,04;2;sensorB
51665;16568;7;19,89;15,63;3;sensorB
51666;15979;5;48.53;30,26;1;sensorB
51667;5670;6;27.51;16,96;2;
51668;10016;3;22.81;12.05;3;sensorB
51669;3613;9;14,62;22.80;4;sensorA
51670;33828;5;41.48;18,03;1;sensorB
51671;14928;4;25.76;17,87;2;sensorB
51672;17478;8;14,39;20.45;4;
51673;9458;9;15.53;-5,00;3;sensorA
51674;31497;1;31.73;19.40;2;sensorB
51675;32696;9;15.35;17,26;3;sensorA
51676;1510;8;27,37;25.21;2;sensorB
51677;13626;3;38.77;21,42;1;sensorA
51678;30954;4;25.13;16.89;2;sensorA
51679;26127;8;36.26;15.36;1;sensorA
51680;27754;6;48,67;13.27;1;sensorB
51681;12097;2;32.49;13,81;2;sensorA
51682;11315;3;0.50;15,63;5;
51683;15705;3;23.95;15,35;3;
51684;2190;5;24.07;16,84;3;sensorA
51685;34470;3;12.66;10.21;4;
51686;17697;6;35,42;21,37;1;sensorB
51687;15327;9;34,21;27,72;2;sensorB
51688;29328;8;37.61;20.68;1;sensorB
51689;7015;9;999.00;18,35;2;sensorB
51690;26994;7;14,99;18.33;4;sensorB
51691;6208;9;28,63;23,33;2;sensorA
51692;20165;10;14,65;24.80;4;sensorA
51693;33605;2;19,69;26.82;3;sensorA
51694;31521;9;23,17;19,34;3;sensorA
51695;13455;10;29,35;25,22;2;sensorB
51696;26456;5;36.14;21.13;1;sensorB
51697;32867;4;28,07;14,61;2;sensorA
51698;21060;5;23,74;18,42;3;sensorA
51699;16160;3;46,77;22.84;1;
51700;13975;6;36,96;18,76;1;sensorB
51701;31234;1;29.00;12,58;2;sensorB
51702;7445;4;33,23;4.98;2;sensorA
51703;24447;4;43.82;9.91;1;sensorA
51704;14820;9;16.69;18,39;3;sensorB
51705;6191;3;26.49;16.81;2;sensorB
51706;27265;1;30.26;20.15;2;sensorA
51707;23882;1;29,36;19.48;2;sensorB
51708;19723;10;39.06;4,73;1;sensorB
51709;18178;9;28,33;15,60;2;sensorA
51710;24352;2;14,45;19.64;4;sensorA
51711;15563;10;22,86;10.57;3;sensorB
51712;25751;5;39,40;17,81;1;sensorA
51713;8503;6;43,48;13,10;1;sensorA
51714;23849;8;22.86;12,13;3;
51715;8409;1;32.54;21,09;2;sensorB
51716;11534;6;27.23;11.72;2;sensorB
51717;8095;9;35,02;13.19;1;sensorB
51718;1359;6;27,76;27.23;2;sensorA
51719;32017;1;22,01;20.09;3;sensorA
51720;1001;6;38.90;18.35;1;
51721;18643;6;32.89;11.04;2;sensorA
51722;33349;8;35.29;29.52;1;
51723;19224;5;34,83;18.77;2;sensorB
51724;3103;4;17.99;-5.00;3;
51725;10105;10;24.58;21.04;3;sensorA
51726;31214;5;29.40;16.96;2;sensorB
51727;4335;4;14,16;18.32;4;sensorB
51728;21584;1;27.33;22,50;2;sensorA
51729;23652;9;30.08;17,62;2;
51730;10926;1;40,91;14.91;1;sensorA
51731;13262;5;33,53;27,25;2;sensorB
51732;23960;3;34,24;13.53;2;sensorA
51733;32483;7;23,42;19.93;3;sensorB
51734;24936;7;17.36;11.32;3;sensorB
51735;34627;1;22,67;14.83;3;sensorB
51736;20985;5;19.98;13.77;3;sensorA
51737;17984;9;31,51;19,11;2;sensorA
51738;8913;8;8.00;23,58;4;sensorA
51739;11089;6;35.31;13,62;1;sensorA
51740;30871;9;36.95;16.40;1;sensorB
51741;8681;4;31.83;19.54;2;sensorB
51742;23658;7;21.60;22,53;3;sensorA
51743;31446;7;36,33;15,53;1;sensorB
51744;16463;1;19.55;13,85;3;
51745;4983;6;16.22;21,34;3;sensorB
51746;6607;2;999,00;9,17;3;sensorB
51747;17104;9;34,62;13.93;2;sensorA
51748;24849;2;14,46;15,60;4;sensorA
51749;23445;3;6.77;-5,00;4;sensorB
51750;12643;4;45.48;18,87;1;sensorA
51751;4207;1;35.89;24,03;1;sensorB
51752;7515;3;28,00;11,74;2;sensorB
51753;8137;1;30.53;18,38;2;sensorA
51754;5387;8;38,02;16.84;1;sensorB
51755;302;6;23.69;14,46;3;sensorA
51756;10540;9;12,34;12.45;4;sensorA
51757;27925;5;53,93;18.97;1;sensorB
51758;1294;8;31.48;23,75;2;sensorA
51759;18160;5;7,44;20,14;4;sensorA
51760;18065;3;31,15;21,13;2;sensorB
51761;13649;8;46,66;19,60;1;sensorB
51762;10376;3;31,83;15.20;2;sensorB
51763;32823;4;28,64;17,85;2;sensorB
51764;21857;9;23.47;22.03;3;sensorA
51765;13056;2;0,50;12.99;5;sensorB
51766;6668;8;5,98;20.05;4;sensorB
51767;1860;2;24,69;16,56;3;sensorB
51768;17449;7;29,53;12.77;2;sensorB
51769;12429;6;23.67;17.42;3;sensorB
51770;12816;10;42,27;9,74;1;sensorB
51771;31055;2;35.36;24,27;1;sensorB
51772;3839;1;26.39;16.65;2;sensorB
51773;27472;5;24.87;13.31;3;sensorA
51774;11139;7;46,28;13,50;1;sensorA
51775;3280;1;22.57;21,21;3;sensorB
51776;7499;5;30,67;15,91;2;sensorA
51777;18451;3;24,69;18.18;3;sensorA
51778;2866;2;22,02;17.72;3;sensorA
51779;25012;7;32.76;16,19;2;sensorA
51780;10673;10;40,83;20,01;1;sensorB
51781;23907;9;13.63;14.21;4;sensorA
51782;10109;4;36,89;16.82;1;sensorB
51783;28269;7;22.83;22.51;3;sensorA
51784;22871;6;43,56;16,18;1;
51785;1455;10;18.52;-5,00;3;sensorB
51786;9450;10;33.06;9,88;2;sensorB
51787;26415;9;35,63;15,52;1;sensorB
51788;2210;9;37.85;14,07;1;sensorA
51789;9880;1;31.23;26,67;2;sensorB
51790;29909;7;24.47;12,35;3;sensorA
51791;6223;3;26,15;12.02;2;sensorA
51792;11055;8;15,00;19,06;4;sensorA
51793;19357;2;26.60;23,59;2;sensorB
51794;25136;7;30,17;20,09;2;sensorA
51795;14139;7;37.76;20.34;1;
51796;4065;3;14,33;13.21;4;sensorA
51797;2399;3;18,36;12.52;3;sensorB
51798;8174;4;39.57;25,74;1;sensorA
51799;14155;7;36.54;23.63;1;
51800;882;5;17,44;13,15;3;sensorB
51801;27952;5;26.13;15,85;2;sensorB
51802;20098;5;39.37;20,20;1;sensorA
51803;5146;9;34.45;3.30;2;sensorA
51804;6392;8;20.92;21,81;3;sensorA
51805;34220;6;15.14;16,05;3;sensorB
51806;27633;8;23,34;12,75;3;
51807;27775;3;28.31;22.80;2;sensorA
51808;4869;1;30.87;26,99;2;sensorA
51809;34021;5;36.74;11.82;1;sensorB
51810;17080;6;39.78;19,71;1;sensorA
51811;22747;8;33.40;16.31;2;sensorA
51812;24094;7;14.47;16,26;4;sensorA
51813;14517;5;39.56;13,10;1;sensorA
51814;12415;7;33.85;18,21;2;sensorB
51815;4069;5;20,39;13.63;3;
51816;28545;2;24,24;27.00;3;sensorB
51817;12655;999;36.77;24,79;1;sensorB
51818;17852;6;19,24;19,51;3;sensorB
51819;3971;5;30,03;15.82;2;sensorB
51820;13762;9;31.50;16,57;2;sensorB
51821;11528;8;37,37;18.05;1;sensorA
51822;23354;4;25.70;23,25;2;sensorB
51823;32850;1;999.00;7,15;1;sensorA
51824;5423;3;23.85;15,09;3;sensorA
51825;34487;7;18,18;22,77;3;sensorA
51826;30646;1;19.82;29.16;3;sensorB
51827;19341;4;33,75;20.64;2;sensorA
51828;22245;1;25,34;12,22;2;sensorA
51829;4070;1;14,55;16.80;4;sensorB
51830;1678;2;16,94;14.71;3;sensorB
51831;23265;2;29,01;12.85;2;sensorB
51832;30665;10;12,45;16.52;4;sensorA
51833;33248;4;36.51;15,46;1;sensorB
51834;32633;8;20.05;17.44;3;sensorA
51835;20077;5;27,32;18.46;2;
51836;26832;3;18,45;8.17;3;sensorB
51837;20347;3;29,54;18,42;2;sensorA
