survey_id|time_id|zone_id|mode|stress_1_5|satisfaction_1_5|commentaire
9490|27081|2|métro|3|2|Service interrompu
9491|7799|3|métro|3|2|👍
9492|14476|10|bus|3|3|Correspondance ratée
9493|14274|10|bus|2|2|Retard > 30min!!!
9494|25837|2|métro|2|2|Correspondance ratée
9495|325|3|tram|1|2|Service interrompu
9496|22292|3|voiture|3|1|Trajet OK
9497|22103|3|métro|2|4|Clim en panne
9498|10413|1|métro|3|1|« Pas d'info »
9499|11463|4|voiture|4|3|👍
9500|28662|5|métro|1|2|Insécurité ressentie la nuit
9501|32424|4|tram|4|4|Retard > 30min!!!
9502|15222|7|vélo|3|3|Retard > 30min!!!
9503|14292|6|bus|3|4|RAS
9504|521|3|bus|2|2|Trajet OK
9505|4015|4|bus|3|4|Null
9506|9619|1|métro|3|5|Trajet OK
9507|21519|6|voiture|2|2|Bus bondé...
9508|21979|7|bus|2|2|Station sale
9509|4997|9|voiture|1|3|Trajet OK
9510|8339|6|tram|1|3|Station sale
9511|32372|3|métro||3|Trajet OK
9512|5405|8|vélo|3|1|RAS
9513|23208|8|voiture|3|3|Station sale
9514|23534|9|tram|4|3|Retard > 30min!!!
9515|34461|10|voiture|4|4|Clim en panne
9516|22599|6|vélo|3|4|Service interrompu
9517|11668|3|bus|2|3|Trajet OK
9518|19100|6|métro|3|3|Correspondance ratée
9519|9212|9|vélo|1|3|Clim en panne
9520|1159|1|métro|3|3|Bus bondé...
9521|25211|5|bus|2|3|RAS
9522|14981|10|métro|2|3|Retard > 30min!!!
9523|6120|1|métro|3|3|Insécurité ressentie la nuit
9524|22446|4|métro|4|3|Null
9525|18520|2|métro|2|4|"Correspondance ratée|extra"
9526|5608|7|métro|2|1|Insécurité ressentie la nuit
9527|33484|10|vélo|3|1|Retard > 30min!!!
9528|25020|9|vélo|1|2|Insécurité ressentie la nuit
9529|2735|5|bus|2|4|Trop de retard 😡
9530|32883|1|métro|3|1|RAS
9531|1381|2|voiture|2|3|RAS
9532|23927|9|métro|1|4|Service interrompu
9533|9419|4|métro|3|2|
9534|14811|9|voiture|3|3|Service interrompu
9535|19963|7|bus|1|1|👍
9536|15948|3|bus|2|1|Bus bondé...
9537|23869|1|métro|1|4|« Pas d'info »
9538|20302|10|bus|1|2|Station sale
9539|2292|5|bus|4|2|Retard > 30min!!!
9540|28921|2|bus|3|1|« Pas d'info »
9541|27955|1|vélo|3|3|RAS
9542|16487|1|métro|2|1|Null
9543|11464|2|voiture|2|2|Bus bondé...
9544|23151|1|bus|4|3|Insécurité ressentie la nuit
9545|30412|9|voiture|4|2|Insécurité ressentie la nuit
9546|5721|3|bus|3|4|Station sale
9547|1261|9|bus|3|1|Service interrompu
9548|1005|7|métro|2|3|Insécurité ressentie la nuit
9549|1632|8|bus|1|3|👍
9550|28263|10|métro|1|3|Null
9551|9622|9|métro|3|3|Null
9552|25320|1|bus|3|1|Insécurité ressentie la nuit
9553|13752|8|métro|2|2|Bus bondé...
9554|33215|5|vélo|3|2|Retard > 30min!!!
9555|3531|2|voiture|1|3|Null
9556|1899|4|bus|2|1|« Pas d'info »
9557|4255|8|bus|2|2|Insécurité ressentie la nuit
9558|27343|3|voiture|3|3|Trop de retard 😡
9559|20222|4|bus|1|2|Station sale
9560|28475|2|tram|2|1|Trajet OK
9561|16097|3|métro|2|2|Trop de retard 😡
9562|20883|7|bus|3|1|« Pas d'info »
9563|31685|7|bus|1|5|Insécurité ressentie la nuit
9564|7941|3|bus|3|2|Bus bondé...
9565|21635|2|métro|2|2|Station sale
9566|32851|2|métro|3|3|Station sale
9567|13680|8|bus|4|1|Correspondance ratée
9568|1242|9|voiture|3|3|Correspondance ratée
9569|5062|3|métro|2|3|Clim en panne
9570|30239|1|vélo|3|1|RAS
9571|12557|3|voiture|2|3|Bus bondé...
9572|17612|5|bus||3|Null
9573|15342|9|tram|2|2|Insécurité ressentie la nuit
9574|24331|2|bus|3|1|Trajet OK
9575|29216|8|bus|2|1|Trajet OK
9576|14379|5|bus|3|2|Bus bondé...
9577|4593|1|voiture|2|2|Retard > 30min!!!
9578|8114|4|métro|2|1|Retard > 30min!!!
9579|10531|8|métro|1|3|Clim en panne
9580|34919|4|vélo|3|1|Correspondance ratée
9581|4766|10|tram|4|2|Trop de retard 😡
9582|34486|6|voiture|4|2|Station sale
9583|388|7|voiture|1|1|RAS
9584|17300|8|vélo|3|1|Service interrompu
9585|26987|2|vélo|5|2|Null
9586|15376|6|voiture|2|3|Trajet OK
9587;34808;8;métro;2;3;Trajet OK
9588|16368|8|bus|4|3|Clim en panne
9589|4996|6|bus|3|2|Trop de retard 😡
9590;20099;2;bus;2;3;Correspondance ratée
9591|21253|7|vélo|2|4|Insécurité ressentie la nuit
9592|33884|8|vélo|4|5|Correspondance ratée
9593|12775|7|tram|4|3|Trop de retard 😡
9594;15128;3;vélo;2;4;Null
9595|15620|4|métro|3|1|Retard > 30min!!!
9596|26495|7|vélo|2|2|Station sale
9597|15539|2|métro|4|2|Clim en panne
9598|34031|2|métro|3|4|Correspondance ratée
9599|17978|7|bus|4|2|Correspondance ratée
9600|983|4|voiture|2|3|Null
9601|23637|6|bus|2|2|Clim en panne
9602|5032|2|bus|3|4|Trop de retard 😡
9603|14646|8|bus|1|1|Retard > 30min!!!
9604|14060|5|métro|3|3|Bus bondé...
9605|4519|9|métro|3|2|Trop de retard 😡
9606|28741|5|voiture|1|3|Service interrompu
9607|27099|8|métro|3|1|Insécurité ressentie la nuit
9608|27326|9|voiture|2|1|Service interrompu
9609|31449|4|voiture|3|2|Insécurité ressentie la nuit
9610|8095|7|vélo|2|4|Trop de retard 😡
9611|7997|7|tram|2|2|Trajet OK
9612|2892|9|vélo|2|2|Null
9613|22058|7|tram|3|1|Clim en panne
9614|25630|9|voiture|4|2|Service interrompu
9615|12664|1|bus|2|1|Clim en panne
9616|9772|4|bus|2|4|Correspondance ratée
9617|18393|5|métro|2|1|👍
9618|535|10|métro||2|Correspondance ratée
9619|23356|7|tram|3|3|Trop de retard 😡
9620|3855|5|tram|2|2|Null
9621|1631|7|tram|3|2|Null
9622|8425|3|métro|2|3|👍
9623;29693;10;métro;1;1;Retard > 30min!!!
9624|2422|5|voiture|3|2|
9625|29553|9|bus|4|2|Clim en panne
9626|13768|4|tram|3|3|Insécurité ressentie la nuit
9627|33222|6|tram|3|2|Service interrompu
9628|21411|3|bus|2|3|Retard > 30min!!!
9629|3004|6|bus|1|2|👍
9630|20541|1|voiture|3|1|« Pas d'info »
9631|32443|4|bus|3|2|👍
9632|6618|10|tram||1|Retard > 30min!!!
9633|6384|4|métro|1|1|
9634|2082|1|voiture|3|2|Trop de retard 😡
9635|34186|2|voiture|2|2|
9636|25042|5|voiture|3|2|« Pas d'info »
9637|15251|7|métro|5|3|
9638|301|10|vélo|2|1|Retard > 30min!!!
9639|24518|9|bus||3|Bus bondé...
9640|16607|4|métro|2|3|👍
9641|8506|3|vélo|3|3|« Pas d'info »
9642|22321|4|bus|1|3|Correspondance ratée
9643|1638|4|bus|4|3|RAS
9644|6932|8|voiture|3|1|Clim en panne
9645|32202|8|bus|1|2|RAS
9646|16911|8|tram|2|5|Trop de retard 😡
9647|23591|1|voiture|2|4|Clim en panne
9648|14580|10|bus|3|3|👍
9649|23868|1|métro|3|3|👍
9650|9150|9|bus|4|2|Trajet OK
9651|8577|1|tram|3|2|Bus bondé...
9652|17940|10|métro|3|4|Insécurité ressentie la nuit
9653|31635|10|bus|3|3|RAS
9654|32410|6|tram|2|1|« Pas d'info »
9655|25500|6|bus|3|4|👍
9656|7341|4|métro|3|3|👍
9657|32336|2|tram|2|2|Service interrompu
9658|26788|8|bus|2|4|
9659|5244|4|métro|2|3|
9660|5679|4|bus|2|1|« Pas d'info »
9661|3894|7|bus|2|2|Clim en panne
9662|25710|9|voiture|2|1|Station sale
9663|6317|10|tram|2|2|Trajet OK
9664|17638|5|bus|3|3|Clim en panne
9665|16274|8|tram|3|1|
9666|11573|7|voiture|4|3|Null
9667|23266|9|métro|2|3|👍
9668|17516|10|vélo|4|2|Insécurité ressentie la nuit
9669|19162|5|tram|2|3|RAS
9670|18738|2|bus|3|5|Trop de retard 😡
9671|18390|9|métro|1|3|👍
9672|16191|7|métro|3|2|Insécurité ressentie la nuit
9673|30143|9|tram|3|4|
9674|33552|3|bus|2|3|Bus bondé...
9675|27520|7|vélo|3|1|Bus bondé...
9676|3679|7|bus|2|3|Trajet OK
9677|18847|5|tram|2|2|Correspondance ratée
9678|17045|2|vélo|1|2|Trajet OK
9679|10145|6|tram|1|2|Station sale
9680|22468|9|voiture|3|2|« Pas d'info »
9681|34299|3|bus|2|2|Clim en panne
9682|450|4|vélo|4|4|Trajet OK
9683|27356|5|voiture|1|2|RAS
9684|13502|8|bus|3|3|« Pas d'info »
9685|29198|8|vélo|4|3|Trajet OK
9686;27887;5;bus;2;3;Correspondance ratée
9687|16058|8|tram|3|2|
9688|4655|4|bus|2|2|Trop de retard 😡
9689|26631|10|tram|2|3|« Pas d'info »
9690|31862|7|métro|4|3|Station sale
9691|3020|4|vélo|3|3|Trop de retard 😡
9692|23764|5|bus|1|4|RAS
9693|18238|10|métro|3|2|« Pas d'info »
9694|16424|8|métro|3|2|
9695|26276|10|tram|3|3|
9696|33360|10|métro|3|2|Insécurité ressentie la nuit
9697|9943|2|vélo|2|4|Correspondance ratée
9698|18937|9|métro|2|2|Trajet OK
9699|15463|6|voiture|2|2|👍
9700|13871|1|vélo|2|3|Insécurité ressentie la nuit
9701|23084|7|vélo|2|1|Retard > 30min!!!
9702|5846|10|tram|2|2|Bus bondé...
9703|30074|2|bus|5|3|👍
9704|20622|1|bus|4|3|Bus bondé...
9705|15558|3|voiture|2|3|Service interrompu
9706|26259|9|métro|3|2|« Pas d'info »
9707|4189|7|tram|4|1|Retard > 30min!!!
9708|32947|3|voiture|4|4|👍
9709|7399|6|métro|2|3|Service interrompu
9710;23211;5;voiture;4;2;Correspondance ratée
9711|6304|7|bus|3|1|Trop de retard 😡
9712|27761|10|métro|4|2|Clim en panne
9713;28289;1;voiture;5;1;Insécurité ressentie la nuit
9714|8257|8|tram|2|1|Service interrompu
9715|13127|4|métro|1|2|Service interrompu
9716|25106|1|métro|2|1|Trop de retard 😡
9717|23657|5|tram|4|1|Retard > 30min!!!
9718|11856|7|métro|1|3|"Null|extra"
9719|34431|3|bus|2|2|Null
9720|19353|7|voiture|2|3|Trajet OK
9721|25126|5|métro|3|2|Null
9722|29370|3|tram|5|3|👍
9723;21736;3;métro;2;2;Correspondance ratée
9724|26867|5|bus|2|1|« Pas d'info »
9725|24135|6|bus|3|2|RAS
9726|2166|7|bus|1|1|Bus bondé...
9727|17091|4|bus|1|3|👍
9728|12744|3|voiture|2|2|« Pas d'info »
9729|34595|9|métro|3|3|Bus bondé...
9730|8147|7|métro|3|3|« Pas d'info »
9731|573|4|bus|2|3|
9732|33299|4|métro|4|1|
9733|22339|10|bus|4|4|Correspondance ratée
9734|24718|9|vélo|4|3|Clim en panne
9735|31412|7|bus|1|3|Station sale
9736|9830|2|bus|2|1|Station sale
9737|33869|8|tram|2|3|Correspondance ratée
9738|25412|9|vélo|1|4|Service interrompu
9739;22902;8;voiture;3;5;Station sale
9740|18704|1|bus|3|2|Bus bondé...
9741|22869|8|bus|2|2|« Pas d'info »
9742|29518|9|bus|2|4|« Pas d'info »
9743|943|8|bus|4|4|Null
9744|27657|5|métro|2|3|Correspondance ratée
9745|12007|5|voiture|4|3|Bus bondé...
9746|24017|4|métro|3|1|RAS
9747|4228|1|voiture|2|3|Insécurité ressentie la nuit
9748;24358;2;tram;1;4;Trop de retard 😡
9749|20501|4|voiture|1|4|RAS
9750|33402|6|voiture|3|2|Trajet OK
9751|23528|1|métro|1|2|RAS
9752|29885|8|voiture|3|2|« Pas d'info »
9753|20863|4|tram|1|3|Trajet OK
9754|16587|4|bus||2|Correspondance ratée
9755|24939|10|bus|4|3|Retard > 30min!!!
9756|6555|3|métro|1|2|Bus bondé...
9757|2418|7|métro|3|2|Station sale
9758|7864|1|tram|4|1|
9759|17401|2|bus||3|Correspondance ratée
9760|13418|10|bus|3|3|Correspondance ratée
9761|32660|5|métro|3|2|RAS
9762|15526|2|vélo|5|4|Retard > 30min!!!
9763|13940|3|voiture|3|3|Trop de retard 😡
9764|2998|1|voiture|3|2|
9765|22563|3|tram|2|2|"Trajet OK|extra"
9766|19126|6|tram|2|4|Bus bondé...
9767|10916|8|métro|1|1|👍
9768;21507;1;bus;2;3;Null
9769|6380|3|métro|3|3|Bus bondé...
9770|7377|9|tram|2|4|Service interrompu
9771|24619|9|métro|2|2|Trop de retard 😡
9772|1848|9|tram|2|2|« Pas d'info »
9773|3932|3|vélo|1|1|RAS
9774|34518|6|bus|4|2|👍
9775|15882|3|métro|3|3|Bus bondé...
9776|24161|3|voiture|3|3|👍
9777|17923|1|bus|2|1|Retard > 30min!!!
9778|1761|7|tram|5|5|Retard > 30min!!!
9779|29792|3|métro|3|4|👍
9780|31517|1|métro|2|1|Service interrompu
9781|20422|1|bus|2|2|Trop de retard 😡
9782|25385|8|voiture|4|1|RAS
9783|31751|9|bus|3|3|
9784|2100|3|voiture|2|3|👍
9785|32096|3|métro|3|4|Insécurité ressentie la nuit
9786|28962|2|vélo|4|1|« Pas d'info »
9787|11951|5|vélo||3|Station sale
9788|19381|5|voiture|1|4|Bus bondé...
9789|35030|2|vélo|3|3|Trop de retard 😡
9790|14813|5|tram|2|2|Correspondance ratée
9791|14476|7|voiture|1|3|Insécurité ressentie la nuit
9792|28313|1|voiture|3|3|Clim en panne
9793|23446|3|bus|3|2|Service interrompu
9794|11150|8|tram|1|1|Null
9795|2132|7|voiture|4|4|👍
9796|19653|4|bus|1|3|Station sale
9797;5046;10;voiture;3;2;Null
9798|3781|6|voiture|2|4|Trajet OK
9799|14908|10|bus|3|4|Null
9800|25643|10|tram|2|2|Station sale
9801|2925|9|voiture|2|2|
9802|20294|7|métro|2|3|Insécurité ressentie la nuit
9803|30286|7|voiture|4|3|RAS
9804|18359|2|tram|4|2|Bus bondé...
9805|26162|8|métro||3|RAS
9806|2283|5|métro|1|1|👍
9807|20686|999|métro|1|4|Clim en panne
9808|32952|9|métro|2|3|Station sale
9809|1906|1|tram|2|2|RAS
9810|16546|9|métro|2|1|Clim en panne
9811|24120|7|tram|3|3|Null
9812|34049|9|bus|3|2|Trajet OK
9813|17600|6|bus|2|3|Null
9814|28579|6|métro|4|3|Correspondance ratée
9815|3741|4|bus|3|4|Insécurité ressentie la nuit
9816|31127|9|métro||2|👍
9817|21792|9|bus|2|1|Retard > 30min!!!
9818|4800|6|bus|2|1|Insécurité ressentie la nuit
9819|31880|3|métro|2|3|
9820|5908|1|bus|1|1|Null
9821|9655|1|bus|3|2|Trajet OK
9822|13264|4|tram|1|2|Insécurité ressentie la nuit
9823|4243|3|tram|3|3|Correspondance ratée
9824|8140|10|bus|5|2|Bus bondé...
9825;780;5;métro;1;2;Trajet OK
9826|2010|4|bus|2|2|RAS
9827|3230|3|bus|2|3|Clim en panne
9828|16045|8|tram|2|2|👍
9829|27225|8|métro|3|2|RAS
9830|27137|1|métro|4|1|Trop de retard 😡
9831|18000|1|tram|4|3|Null
9832|13744|8|vélo|3|3|Trajet OK
9833|21744|9|bus|3|1|« Pas d'info »
9834|34113|8|métro|4|3|Station sale
9835|688|4|bus|3|3|Trajet OK
9836|2784|5|vélo|1|3|Insécurité ressentie la nuit
9837|11241|4|tram|4|3|Clim en panne
9838|12438|1|voiture|3|3|Bus bondé...
9839|18641|5|bus|3|2|RAS
9840|32479|3|métro|3|4|
9841|32296|2|métro|2|2|Retard > 30min!!!
9842|8652|3|bus|1|1|
9843|28339|8|tram|3|3|Bus bondé...
9844|28014|5|métro|4|3|Bus bondé...
9845|23195|10|tram|3|2|"Trajet OK|extra"
9846|3774|9|tram|5|2|Service interrompu
9847|20255|10|tram||3|RAS
9848|18630|1|tram|3|4|RAS
9849|14498|6|métro|2|4|« Pas d'info »
9850;16236;5;métro;4;4;👍
9851|6407|4|métro|4|2|Insécurité ressentie la nuit
9852|18280|6|bus|2|4|Station sale
9853|24084|1|métro|3|3|Bus bondé...
9854|20260|4|tram|3|1|Retard > 30min!!!
9855|17241|10|voiture|3|4|Bus bondé...
9856;29574;6;métro;2;2;Correspondance ratée
9857|14203|7|voiture|3|1|Trajet OK
9858|19745|3|métro|3|3|Clim en panne
9859|13372|10|bus|3|2|Service interrompu
9860|5757|3|voiture|2|2|Clim en panne
9861|15120|7|métro|1|2|Trop de retard 😡
9862|13427|10|métro|4|2|👍
9863|3110|2|voiture|2|3|Bus bondé...
9864|16485|6|vélo|4|3|Insécurité ressentie la nuit
9865|28064|5|bus|2|3|Trajet OK
9866|7483|3|métro|2|2|Retard > 30min!!!
9867;10056;6;métro;2;2;Station sale
9868|8713|9|tram|2|2|Service interrompu
9869|21226|4|métro|3|2|Trop de retard 😡
9870|16966|9|métro|3|2|
9871|16704|3|bus|2|3|
9872|16125|6|bus|3|1|Trajet OK
9873|5365|10|bus|2|4|Station sale
9874|298|6|voiture|2|3|« Pas d'info »
9875|23183|9|bus|2|3|Trop de retard 😡
9876|7847|10|vélo|4|3|
9877|5585|9|bus|3|4|Retard > 30min!!!
9878|11921|7|tram|2|3|Clim en panne
9879|14560|5|métro|1|5|Bus bondé...
9880|11590|8|voiture|3|3|Service interrompu
9881|32570|4|bus|2|4|
9882|17524|999|bus|2|2|👍
9883|8102|9|tram|3|2|Trajet OK
9884|24718|7|vélo|3|2|Clim en panne
9885|1846|3|métro|3|4|Clim en panne
9886|23473|2|métro|2|2|
9887|18199|5|tram|1|2|Clim en panne
9888;4362;2;bus;1;3;Station sale
9889|10580|6|tram|3|2|Trop de retard 😡
9890|25963|3|tram|1|3|Clim en panne
9891|33118|3|métro|3|1|Null
9892|28618|9|voiture|3|2|Trajet OK
9893|28627|1|métro|1|2|Clim en panne
9894|5613|6|bus||1|Insécurité ressentie la nuit
9895|4783|3|vélo|4|2|Trajet OK
9896|20223|4|voiture|4|4|« Pas d'info »
9897|34255|9|voiture|4|1|Trop de retard 😡
9898|14042|6|vélo|2|2|Correspondance ratée
9899|2696|8|voiture|2|2|Null
9900|16329|4|bus|1|3|« Pas d'info »
9901|30176|10|métro|3|2|Retard > 30min!!!
9902|21495|1|tram|3|2|
9903|17225|6|tram|3|3|Correspondance ratée
9904|7410|5|voiture|2|1|Station sale
9905|11597|1|métro|3|2|Bus bondé...
9906|22782|4|métro|2|4|Service interrompu
9907|23510|5|vélo|3|3|RAS
9908|5313|6|bus|3|5|Bus bondé...
9909|19641|4|métro|2|2|RAS
9910|22807|2|voiture|3|4|Bus bondé...
9911|13134|9|bus|4|2|👍
9912|15221|4|vélo|1|2|« Pas d'info »
9913|23090|4|bus|2|3|Insécurité ressentie la nuit
9914|10523|2|métro|2|2|Correspondance ratée
9915|24906|9|bus|2|2|Station sale
9916|29229|10|voiture|1|4|
9917|15338|8|voiture|2|5|Insécurité ressentie la nuit
9918|14843|1|métro|3|3|« Pas d'info »
9919|5078|9|bus|2|3|RAS
9920|16467|6|métro|3|3|Insécurité ressentie la nuit
9921|14089|2|tram|1|2|Service interrompu
9922|12275|9|métro|4|2|Bus bondé...
9923|31440|3|tram|3|2|Trajet OK
9924;15404;5;voiture;2;3;Trajet OK
9925|2045|9|bus|2|3|Bus bondé...
9926|26619|4|tram|3|1|Clim en panne
9927|2889|7|métro|1|1|Bus bondé...
9928|23090|5|tram|2|3|Null
9929|22430|8|métro|2|3|Clim en panne
9930|19944|1|tram|4|1|Bus bondé...
9931|29747|9|bus|2|4|
9932|27352|5|voiture|1|2|Correspondance ratée
9933|6788|4|métro|4|2|Trop de retard 😡
9934|31790|2|métro|2|1|Correspondance ratée
9935|5276|10|vélo|3|1|« Pas d'info »
9936|5704|3|voiture|2|3|Null
9937|31605|8|métro|4|4|Trajet OK
9938|386|7|métro|2|2|Retard > 30min!!!
9939|2530|10|voiture|2|3|Clim en panne
9940|8341|4|tram|3|1|RAS
9941|5351|1|bus|4|1|Service interrompu
9942|4419|4|vélo|1|3|Insécurité ressentie la nuit
9943|24976|10|vélo|3|1|RAS
9944|30156|3|métro|2|1|
9945|29896|1|voiture|3|4|👍
9946|891|2|voiture|3|2|Trajet OK
9947|9530|3|voiture|3|4|Trop de retard 😡
9948|30321|3|métro|2|1|Null
9949|780|4|métro|4|2|Trop de retard 😡
9950|11370|5|voiture|3|3|👍
9951|3641|9|métro|2|3|Station sale
9952|18690|5|voiture|5|3|Trop de retard 😡
9953|32756|4|métro|1|3|Retard > 30min!!!
9954|25358|3|voiture|1|4|Trajet OK
9955|21738|3|métro|2|3|RAS
9956|17666|2|métro|2|1|Station sale
9957|30264|6|métro||4|Trop de retard 😡
9958|5112|8|métro|2|2|RAS
9959|1827|9|voiture|3|4|👍
9960|21777|3|métro|3|4|Clim en panne
9961|2794|7|bus|1|4|Station sale
9962|16211|7|métro||2|Null
9963|26424|6|bus|3|3|Null
9964|16940|4|tram|2|2|👍
9965|24630|1|tram||1|Retard > 30min!!!
9966|24305|8|vélo|1|2|
9967|11827|1|bus|1|1|
9968|13655|3|bus|3|2|Retard > 30min!!!
9969|17385|4|vélo|3|1|👍
9970;7337;8;métro;2;3;Correspondance ratée
9971|23266|4|tram|5|2|« Pas d'info »
9972|13017|4|voiture|2|1|Retard > 30min!!!
9973|33240|6|vélo|2|3|Bus bondé...
9974|25871|2|tram||3|Retard > 30min!!!
9975|29053|10|bus|1|2|Bus bondé...
9976|16550|4|voiture|3|3|Trop de retard 😡
9977|12598|6|vélo|5|2|
9978|12976|10|métro|1|1|Trajet OK
9979|15908|5|bus|1|3|Insécurité ressentie la nuit
9980|31516|1|bus|1|1|Correspondance ratée
9981|23375|8|bus|5|2|👍
9982|22380|2|bus|1|3|« Pas d'info »
9983|9162|3|bus|4|4|Null
9984|226|6|voiture|2|2|
9985|21186|9|métro|2|1|"|extra"
9986|28843|6|bus|2|2|Insécurité ressentie la nuit
9987|5282|6|bus|3|3|Bus bondé...
9988|5012|6|voiture|3|1|Clim en panne
9989|13307|3|métro|3|3|RAS
9990|13659|5|tram|3|3|« Pas d'info »
9991|4273|9|bus|1|1|Trajet OK
9992|18955|7|métro|1|1|Trajet OK
9993|26744|2|tram|3|2|Clim en panne
9994|2250|7|tram|4|3|Station sale
9995|2614|8|bus|3|2|Insécurité ressentie la nuit
9996|10921|10|vélo|3|3|Null
9997|13522|1|voiture|3|5|Correspondance ratée
9998|11515|8|bus|1|1|Station sale
9999|9378|6|métro|3|3|Service interrompu
10000;17;6;bus;1;4;Insécurité ressentie la nuit
10001|18915|3|tram|2|1|Trajet OK
10002|7165|10|métro|1|1|Null
10003|5790|6|métro|4|2|Bus bondé...
10004|6767|4|métro|1|3|Retard > 30min!!!
10005|25021|2|métro|3|1|Null
10006|18812|2|métro|1|2|Correspondance ratée
10007|6422|10|métro|3|2|Station sale
10008|4542|1|métro|3|2|Trajet OK
10009|15984|7|métro|2|1|
10010|17784|6|bus|1|2|Insécurité ressentie la nuit
10011|10586|1|tram|4|1|Insécurité ressentie la nuit
10012|12185|3|bus|2|2|RAS
10013|22559|10|bus|1|4|RAS
10014|1435|1|métro|3|2|👍
10015|5726|5|métro|1|1|👍
10016|1255|7|bus|3|1|RAS
10017|310|2|vélo|4|2|"Null|extra"
10018|34199|7|bus|2|1|
10019|30505|6|métro|2|4|« Pas d'info »
10020|26006|9|bus|3|4|👍
10021|22709|3|métro|3|2|Insécurité ressentie la nuit
10022|5128|1|voiture|4|2|« Pas d'info »
10023|8182|4|vélo|2|2|Service interrompu
10024|31737|10|métro|2|3|RAS
10025|13360|10|voiture|3|4|Null
10026|29800|5|bus|5|3|« Pas d'info »
10027|5281|5|voiture|3|2|Station sale
10028|16350|9|voiture|4|3|Station sale
10029|8828|3|voiture|1|3|Station sale
10030|761|6|vélo|2|3|Retard > 30min!!!
10031|31442|6|métro|2|3|RAS
10032|1706|7|vélo|1|3|Trajet OK
10033|22598|7|bus|2|1|« Pas d'info »
10034|34225|7|métro|2|4|Station sale
10035|25585|10|bus|1|3|« Pas d'info »
10036|21621|3|métro|4|4|Service interrompu
10037|23773|1|bus|3|4|Correspondance ratée
10038|25931|3|métro|3|1|Null
10039|32200|10|tram|2|4|RAS
10040|20797|8|métro|3|4|Station sale
10041|3317|1|bus|2|2|Insécurité ressentie la nuit
10042|190|6|bus|3|4|Trajet OK
10043|33375|9|bus|2|3|Trop de retard 😡
10044|21886|9|voiture|2|1|Correspondance ratée
10045|26505|9|tram|1|3|👍
10046|20779|6|métro|1|4|Retard > 30min!!!
10047|3751|3|métro|3|4|👍
10048|2602|7|tram|1|2|👍
10049|28295|1|bus|2|4|Null
10050|22897|5|voiture|2|1|Service interrompu
10051|25992|6|voiture|3|3|Clim en panne
10052|22645|3|métro|3|1|Trajet OK
10053|31420|5|vélo|4|1|Correspondance ratée
10054|8220|9|vélo|1|3|Trop de retard 😡
10055|12083|1|métro|3|3|Service interrompu
10056|12069|8|voiture|3|1|👍
10057|30160|8|vélo|4|2|👍
10058|20092|7|métro|2|1|RAS
10059|13274|5|tram|2|3|RAS
10060|28113|3|vélo|3|1|RAS
10061|23699|6|vélo|2|1|👍
10062|10258|10|voiture|3|3|Insécurité ressentie la nuit
10063|1770|7|voiture|3|4|Insécurité ressentie la nuit
10064|4993|9|métro|2|3|Bus bondé...
10065|9049|1|tram|1|1|Trop de retard 😡
10066|19134|10|voiture|3|2|Trop de retard 😡
10067|18491|6|voiture||1|Service interrompu
10068|28842|7|voiture|3|2|Bus bondé...
10069|28238|1|métro|5|1|Correspondance ratée
10070|25142|6|métro|5|2|Trajet OK
10071|6222|6|vélo|1|1|Clim en panne
10072|2463|5|métro|3|3|Trajet OK
10073|18914|10|métro|3|3|Correspondance ratée
10074|27350|9|métro|5|1|👍
10075|26213|10|vélo||3|Correspondance ratée
10076|2905|10|bus|3|3|
10077|23497|8|vélo|2|3|Station sale
10078|28570|2|bus|3|3|
10079|26938|9|bus|3|3|Station sale
10080|31295|3|bus|1|3|👍
10081|33796|9|voiture|3|4|Service interrompu
10082|7147|5|voiture|3|4|Bus bondé...
10083|23781|5|métro|1|4|"|extra"
10084|10812|10|métro|2|2|Service interrompu
10085|8273|1|voiture|3|3|Bus bondé...
10086|9305|6|voiture|3|1|Insécurité ressentie la nuit
10087|6602|7|voiture|4|3|Station sale
10088|13041|2|métro|2|3|Correspondance ratée
10089|14369|7|métro||3|Null
10090|1842|7|bus|1|4|« Pas d'info »
10091|17028|1|vélo|2|3|Insécurité ressentie la nuit
10092|30882|6|métro|1|1|RAS
10093|8884|6|bus|4|2|Station sale
10094|11647|3|métro|3|2|Insécurité ressentie la nuit
10095|33412|9|voiture|2|3|Trop de retard 😡
10096;12519;5;métro;1;2;Station sale
10097|24514|8|voiture|2|3|Service interrompu
10098|34208|1|voiture|2|1|RAS
10099|2727|3|vélo|2|2|👍
10100|11517|2|bus|2|2|Trajet OK
10101|26777|3|voiture|4|1|Service interrompu
10102|28838|9|bus|2|1|Retard > 30min!!!
10103|8196|3|bus|2|3|Clim en panne
10104|17469|5|bus|2|4|« Pas d'info »
10105|32318|4|bus|4|3|Trop de retard 😡
10106|10001|2|métro|4|1|RAS
10107|28658|8|voiture|3|2|Bus bondé...
10108|23286|3|bus|4|4|Bus bondé...
10109|32723|4|bus|2|3|Clim en panne
10110|22534|10|tram|3|1|Correspondance ratée
10111|5531|2|voiture|2|2|Trajet OK
10112|24492|3|tram|4|2|Clim en panne
10113|33149|9|vélo|1|3|Null
10114|5729|10|voiture|1|1|Service interrompu
10115|31334|8|bus|2|2|Bus bondé...
10116|4852|10|métro|2|3|Clim en panne
