id,timestamp,zone_id,app_version,rating,text
1305,2020-10-04T07:00:00,1,2.0.0,2,Insécurité ressentie la nuit
1306,2020-05-19T12:00:00,999,1.1.0,2,Correspondance ratée
1307,2022-10-12T01:00:00,10,2.0.1,3,« Pas d'info »
1308,2022-05-15T23:00:00,8,1.0.0,3,Station sale
1309,2021-09-30T10:00:00,10,2.0.1,3,Trajet OK
1310,2022-09-17T07:00:00,5,1.0.0,2,Clim en panne
1311,2019-06-04T07:00:00,3,2.0.0,1,« Pas d'info »
1312,2022-07-02T15:00:00,8,1.1.0,3,Trop de retard 😡
1313,2022-12-31T05:00:00,5,1.0.0,4,RAS
1314,2021-01-30T06:00:00,7,2.0.0,4,Null
1315,2020-06-23T15:00:00,1,1.0.0,1,Null
1316,2022-01-20T08:00:00,4,1.0.0,5,Bus bondé...
1317,2021-01-30T09:00:00,2,2.0.0,3,👍
1318,2021-10-18T15:00:00,6,1.1.0,4,Bus bondé...
1319,2022-04-08T23:00:00,4,1.1.0,5,👍
1320,2021-08-31T14:00:00,Z-6,2.0.0,5,Station sale
1321,2020-12-26T06:00:00,1,2.0.0,,Bus bondé...
1322,2021-05-14T12:00:00,4,2.0.1,,
1323,2019-03-14T08:00:00,999,2.0.1,5,Insécurité ressentie la nuit
1324,2019-08-23T08:00:00,7,2.0.0,1,Bus bondé...
1325,2022-07-09T19:00:00,999,2.0.0,,Retard > 30min!!!
1326,2021-03-04T13:00:00,8,1.0.0,1,Trop de retard 😡
1327,2020-09-04T08:00:00,9,2.0.0,3,Trop de retard 😡
1328,2022-10-05T09:00:00,6,1.0.0,,Null
1329,2022-12-24T13:00:00,4,1.1.0,,
1330,2022-07-25T14:00:00,9,1.0.0,4,Trajet OK
1331,2021-07-17T00:00:00,8,2.0.0,5,
1332,2020-10-10T06:00:00,9,2.0.0,5,Null
1333,2020-10-19T22:00:00,3,2.0.0,,Trajet OK
1334,2021-01-11T22:00:00,10,2.0.0,3,Retard > 30min!!!
1335,2021-06-16T15:00:00,3,2.0.1,,Insécurité ressentie la nuit
1336,2019-09-19T23:00:00,6,1.1.0,,Bus bondé...
1337,2019-03-29T12:00:00,1,2.0.0,4,👍
1338,2019-04-11T23:00:00,Z-4,1.0.0,3,« Pas d'info »
1339,2019-05-06T07:00:00,8,2.0.0,2,Insécurité ressentie la nuit
1340,2019-05-07T14:00:00,4,2.0.1,1,Correspondance ratée
1341,2021-12-27T01:00:00,Z-4,1.0.0,5,Correspondance ratée
1342,2022-08-18T16:00:00,5,2.0.1,,👍
1343,2021-04-19T16:00:00,3,1.1.0,1,Trajet OK
1344,2022-02-20T21:00:00,999,1.0.0,3,RAS
1345,2019-03-21T07:00:00,8,2.0.1,,Null
1346,2021-01-17T01:00:00,6,1.0.0,5,Trajet OK
1347,2019-09-02T07:00:00,7,2.0.1,,Correspondance ratée
1348,2019-03-13T16:00:00,1,1.1.0,5,Trop de retard 😡
1349,2021-02-08T19:00:00,2,2.0.1,5,Trop de retard 😡
1350,2020-11-10T14:00:00,9,1.1.0,5,Null
1351,2021-08-21T22:00:00,1,2.0.1,1,
1352,2021-11-09T00:00:00,2,2.0.1,,👍
1353,2020-12-24T09:00:00,4,2.0.1,3,Insécurité ressentie la nuit
1354,2021-10-24T02:00:00,9,1.0.0,1,
1355,2021-10-15T17:00:00,8,2.0.1,4,👍
1356,2022-04-29T17:00:00,3,2.0.0,3,
1357,2020-06-14T23:00:00,9,1.0.0,2,Service interrompu
1358,2019-05-04T08:00:00,2,1.1.0,4,« Pas d'info »
1359,2021-04-03T12:00:00,9,2.0.1,4,Retard > 30min!!!
1360,2021-01-26T14:00:00,9,2.0.0,1,RAS
1361,2021-05-12T04:00:00,Z-10,1.1.0,1,Trajet OK
1362,2021-08-05T05:00:00,999,1.1.0,2,
1363,2022-03-21T01:00:00,1,1.0.0,,Correspondance ratée
1364,2021-10-26T22:00:00,1,1.0.0,2,
1365,2022-11-10T14:00:00,3,1.0.0,2,👍
1366,2021-08-25T10:00:00,9,1.1.0,5,Trop de retard 😡
1367,2019-02-15T04:00:00,2,2.0.1,2,RAS
1368,2022-12-15T16:00:00,8,1.0.0,1,
1369,2019-03-21T04:00:00,5,1.0.0,1,Trajet OK
1370,2020-11-23T03:00:00,5,1.1.0,1,
1371,2022-11-30T08:00:00,5,1.0.0,5,RAS
1372,2019-01-02T08:00:00,6,2.0.0,2,
1373,2020-08-17T06:00:00,8,2.0.1,1,Correspondance ratée
1374,2022-12-27T14:00:00,2,1.0.0,2,RAS
1375,2019-07-12T02:00:00,1,2.0.1,2,
1376,2019-03-04T06:00:00,6,2.0.0,,👍
1377,2020-03-06T12:00:00,4,2.0.1,,Null
1378,2019-02-20T21:00:00,999,1.0.0,3,Station sale
1379,2019-11-26T11:00:00,4,1.1.0,,Retard > 30min!!!
1380,2019-04-02T15:00:00,Z-10,1.1.0,,Station sale
1381,2022-12-30T11:00:00,4,1.0.0,4,Station sale
1382,2021-10-30T05:00:00,3,2.0.1,1,Clim en panne
1383,2021-07-08T14:00:00,3,2.0.0,,« Pas d'info »
1384,2019-12-19T05:00:00,9,2.0.1,4,Trajet OK
1385,2021-08-24T00:00:00,2,1.0.0,1,« Pas d'info »
1386,2019-03-15T02:00:00,Z-10,1.0.0,3,Null
1387,2019-04-15T00:00:00,1,2.0.1,1,« Pas d'info »
1388,2019-03-30T07:00:00,Z-7,1.0.0,3,« Pas d'info »
1389,2021-02-20T22:00:00,1,1.1.0,5,RAS
1390,2019-05-08T23:00:00,1,1.1.0,,👍
1391,2019-07-01T05:00:00,6,2.0.1,5,Clim en panne
1392,2020-03-29T13:00:00,6,2.0.0,5,RAS
1393,2022-11-09T03:00:00,5,2.0.1,4,Correspondance ratée
1394,2020-03-11T13:00:00,999,2.0.0,4,👍
1395,2020-12-16T15:00:00,4,1.1.0,3,
1396,2021-12-30T16:00:00,10,1.1.0,2,Trop de retard 😡
1397,2022-03-31T22:00:00,7,2.0.1,,Service interrompu
1398,2020-01-01T08:00:00,999,1.0.0,,Station sale
1399,2022-09-25T19:00:00,6,2.0.0,1,Insécurité ressentie la nuit
1400,2021-08-31T17:00:00,10,2.0.1,2,Retard > 30min!!!
1401,2022-08-04T10:00:00,3,1.0.0,,Station sale
1402,2020-08-28T08:00:00,2,1.1.0,4,Trop de retard 😡
1403,2019-06-13T03:00:00,999,2.0.1,3,« Pas d'info »
1404,2020-12-23T10:00:00,5,1.0.0,,Service interrompu
1405,2021-05-26T05:00:00,10,2.0.1,1,Insécurité ressentie la nuit
1406,2020-02-22T23:00:00,5,2.0.1,,« Pas d'info »
1407,2019-12-29T07:00:00,9,1.1.0,4,Insécurité ressentie la nuit
1408,2020-02-16T05:00:00,1,2.0.0,3,👍
1409,2021-11-30T21:00:00,7,1.1.0,3,Service interrompu
1410,2022-01-30T18:00:00,Z-3,1.1.0,5,Service interrompu
1411,2021-03-05T04:00:00,3,2.0.1,5,Retard > 30min!!!
1412,2022-01-29T02:00:00,4,2.0.1,4,Null
1413,2020-03-12T06:00:00,4,1.0.0,3,Insécurité ressentie la nuit
1414,2019-03-11T11:00:00,999,1.1.0,1,Service interrompu
1415,2022-02-05T17:00:00,8,2.0.0,2,Correspondance ratée
1416,2021-09-12T13:00:00,8,1.0.0,3,RAS
1417,2019-03-13T14:00:00,7,2.0.1,4,Retard > 30min!!!
1418,2021-08-23T08:00:00,999,1.1.0,4,Trajet OK
1419,2020-09-29T23:00:00,2,1.1.0,3,Trajet OK
1420,2020-09-15T15:00:00,7,2.0.1,1,Null
1421,2019-09-25T16:00:00,7,1.0.0,1,Trajet OK
1422,2019-05-13T06:00:00,1,1.1.0,,Service interrompu
1423,2019-10-13T16:00:00,1,1.0.0,,RAS
1424,2022-11-22T03:00:00,5,2.0.0,4,Retard > 30min!!!
1425,2022-10-08T20:00:00,6,2.0.1,1,Service interrompu
1426,2020-11-16T04:00:00,1,1.0.0,3,Bus bondé...
1427,2020-06-28T20:00:00,3,2.0.1,2,Bus bondé...
1428,2020-09-26T15:00:00,5,2.0.1,4,RAS
1429,2020-08-15T02:00:00,1,2.0.1,3,👍
1430,2021-12-10T00:00:00,6,2.0.0,4,Station sale
1431,2021-08-24T10:00:00,999,1.0.0,2,Station sale
1432,2021-10-24T19:00:00,1,2.0.0,3,« Pas d'info »
1433,2021-11-13T18:00:00,2,1.1.0,1,Retard > 30min!!!
1434,2021-02-10T02:00:00,1,1.0.0,5,RAS
1435,2019-09-03T16:00:00,5,2.0.0,2,Clim en panne
1436,2022-11-13T20:00:00,8,1.0.0,1,Bus bondé...
1437,2020-07-11T11:00:00,8,1.0.0,4,RAS
1438,2019-10-11T20:00:00,2,2.0.1,5,
1439,2021-03-10T13:00:00,7,2.0.1,1,Station sale
1440,2019-09-14T22:00:00,999,2.0.1,5,RAS
1441,2021-12-20T02:00:00,6,2.0.0,4,Trajet OK
1442,2019-09-04T04:00:00,9,1.0.0,1,RAS
1443,2020-02-18T01:00:00,6,1.1.0,4,Trop de retard 😡
1444,2020-02-10T05:00:00,6,2.0.1,4,Correspondance ratée
1445,2019-04-15T23:00:00,4,2.0.0,3,RAS
1446,2019-11-22T10:00:00,8,1.1.0,5,Retard > 30min!!!
1447,2022-06-29T11:00:00,8,2.0.0,4,Clim en panne
1448,2019-03-07T19:00:00,10,1.0.0,1,Insécurité ressentie la nuit
1449,2019-06-20T04:00:00,7,1.1.0,2,Trop de retard 😡
1450,2021-09-05T03:00:00,7,2.0.1,3,👍
1451,2019-10-25T17:00:00,1,2.0.0,5,« Pas d'info »
1452,2021-08-04T23:00:00,9,2.0.0,3,Service interrompu
1453,2019-01-02T03:00:00,6,2.0.1,,👍
1454,2022-01-18T07:00:00,Z-1,1.1.0,4,Clim en panne
1455,2020-07-23T21:00:00,999,1.1.0,1,Insécurité ressentie la nuit
1456,2021-02-18T22:00:00,9,1.0.0,,Bus bondé...
1457,2022-06-30T00:00:00,5,1.0.0,3,Retard > 30min!!!
1458,2019-02-17T12:00:00,3,1.0.0,4,Null
1459,2022-01-07T14:00:00,2,2.0.0,3,Trop de retard 😡
1460,2019-05-04T08:00:00,10,2.0.0,4,Trop de retard 😡
1461,2021-01-06T15:00:00,9,1.0.0,4,Trop de retard 😡
1462,2021-12-24T05:00:00,10,2.0.0,1,Retard > 30min!!!
1463,2021-07-14T05:00:00,5,2.0.0,5,Clim en panne
1464,2021-01-11T19:00:00,10,1.0.0,1,Null
1465,2019-10-09T12:00:00,8,2.0.0,3,Station sale
1466,2020-10-21T17:00:00,5,1.0.0,,Retard > 30min!!!
1467,2022-02-22T03:00:00,5,1.0.0,3,Insécurité ressentie la nuit
1468,2019-10-28T01:00:00,8,1.1.0,4,Trop de retard 😡
1469,2020-02-14T12:00:00,9,2.0.1,,Null
1470,2021-11-27T14:00:00,6,1.0.0,,Correspondance ratée
1471,2019-09-01T23:00:00,3,2.0.1,,« Pas d'info »
1472,2019-07-10T19:00:00,4,1.0.0,4,Service interrompu
1473,2019-09-06T13:00:00,9,1.1.0,4,Retard > 30min!!!
1474,2019-04-28T09:00:00,4,2.0.1,4,RAS
1475,2019-12-14T20:00:00,2,2.0.0,2,Trop de retard 😡
1476,2020-10-20T13:00:00,9,1.1.0,3,Insécurité ressentie la nuit
1477,2022-08-12T00:00:00,1,2.0.0,2,Station sale
1478,2019-05-26T01:00:00,4,1.1.0,,Station sale
1479,2020-06-17T03:00:00,1,1.0.0,,Trajet OK
1480,2020-06-26T05:00:00,6,1.1.0,4,
1481,2021-06-29T09:00:00,Z-1,2.0.0,2,Correspondance ratée
1482,2022-06-02T17:00:00,5,2.0.1,,Trajet OK
1483,2019-10-06T23:00:00,5,1.1.0,,Trop de retard 😡
1484,2019-01-16T17:00:00,8,1.1.0,4,« Pas d'info »
1485,2020-11-07T19:00:00,9,2.0.0,3,Clim en panne
1486,2019-06-24T07:00:00,5,2.0.0,,Service interrompu
1487,2021-03-06T23:00:00,3,2.0.1,1,Service interrompu
1488,2019-04-12T10:00:00,6,2.0.0,2,Retard > 30min!!!
1489,2020-12-05T10:00:00,4,2.0.0,2,Station sale
1490,2019-07-20T10:00:00,8,2.0.0,4,
1491,2020-09-30T20:00:00,8,1.1.0,5,👍
1492,2019-09-02T10:00:00,6,1.1.0,,Retard > 30min!!!
1493,2020-12-11T12:00:00,5,2.0.0,,Correspondance ratée
1494,2019-01-31T02:00:00,2,1.0.0,4,Station sale
1495,2021-11-15T07:00:00,10,1.0.0,5,Bus bondé...
1496,2022-08-04T02:00:00,4,2.0.0,4,Correspondance ratée
1497,2022-04-04T00:00:00,8,2.0.0,4,👍
1498,2022-12-09T10:00:00,3,1.0.0,5,👍
1499,2019-12-23T02:00:00,7,1.0.0,,
1500,2019-05-27T13:00:00,999,2.0.0,1,Service interrompu
1501,2019-01-12T14:00:00,7,1.1.0,4,
1502,2019-03-11T05:00:00,10,2.0.1,5,« Pas d'info »
1503,2019-08-26T02:00:00,5,2.0.0,5,Station sale
1504,2020-11-18T08:00:00,4,2.0.0,4,Bus bondé...
1505,2021-03-31T08:00:00,2,1.0.0,1,👍
1506,2020-06-04T17:00:00,7,1.1.0,3,Bus bondé...
1507,2022-02-28T15:00:00,8,1.0.0,,Bus bondé...
1508,2019-03-02T17:00:00,1,1.0.0,,Trop de retard 😡
1509,2021-06-14T18:00:00,5,1.1.0,1,Service interrompu
1510,2019-06-24T01:00:00,1,2.0.0,2,Bus bondé...
1511,2021-08-21T20:00:00,6,2.0.0,1,Trop de retard 😡
1512,2019-09-27T20:00:00,8,2.0.0,4,Trop de retard 😡
1513,2022-03-18T08:00:00,4,1.0.0,,« Pas d'info »
1514,2019-03-10T05:00:00,2,2.0.0,3,« Pas d'info »
1515,2019-03-21T04:00:00,999,1.1.0,4,
1516,2020-02-25T03:00:00,1,1.1.0,5,Correspondance ratée
1517,2021-06-18T13:00:00,2,2.0.0,3,Clim en panne
1518,2019-04-30T13:00:00,8,1.0.0,4,👍
1519,2020-05-14T02:00:00,10,2.0.1,1,
1520,2022-12-24T15:00:00,6,1.0.0,2,Bus bondé...
1521,2021-12-13T02:00:00,8,2.0.0,3,Null
1522,2020-12-25T11:00:00,9,1.1.0,,Station sale
1523,2020-06-19T12:00:00,1,2.0.1,1,RAS
1524,2020-02-03T18:00:00,8,2.0.1,3,RAS
1525,2019-08-19T16:00:00,2,2.0.0,4,Retard > 30min!!!
1526,2020-06-09T10:00:00,7,2.0.1,3,Service interrompu
1527,2019-05-23T10:00:00,6,2.0.0,3,Retard > 30min!!!
1528,2022-02-05T11:00:00,1,1.0.0,4,Null
1529,2019-01-25T09:00:00,6,1.1.0,4,
1530,2022-11-12T07:00:00,2,2.0.1,3,Null
1531,2021-09-09T03:00:00,7,2.0.0,2,« Pas d'info »
1532,2019-08-18T12:00:00,10,2.0.1,3,Retard > 30min!!!
1533,2019-07-10T12:00:00,10,1.1.0,3,Clim en panne
1534,2021-01-23T23:00:00,6,1.1.0,1,Trop de retard 😡
1535,2019-03-18T11:00:00,999,2.0.0,2,Correspondance ratée
1536,2021-02-14T04:00:00,8,2.0.1,4,Trajet OK
1537,2019-04-21T13:00:00,7,2.0.0,5,
1538,2019-12-12T18:00:00,8,1.1.0,2,Bus bondé...
1539,2021-09-23T19:00:00,3,1.0.0,5,
1540,2022-09-17T08:00:00,1,2.0.0,5,
1541,2022-08-03T08:00:00,5,1.1.0,5,RAS
1542,2021-06-19T12:00:00,Z-8,2.0.1,2,Correspondance ratée
1543,2020-12-14T13:00:00,1,1.1.0,2,Clim en panne
1544,2022-12-24T04:00:00,1,1.0.0,1,Insécurité ressentie la nuit
1545,2022-09-23T12:00:00,1,1.1.0,,Clim en panne
1546,2022-06-22T22:00:00,10,2.0.1,2,Trajet OK
1547,2019-10-16T13:00:00,4,2.0.0,4,Null
1548,2019-08-16T14:00:00,10,1.0.0,5,
1549,2021-10-04T03:00:00,5,2.0.1,5,Station sale
1550,2019-04-09T23:00:00,4,1.0.0,2,Null
1551,2022-08-19T14:00:00,5,2.0.0,1,
1552,2020-06-08T11:00:00,5,1.1.0,5,Trop de retard 😡
1553,2021-01-29T11:00:00,9,2.0.0,4,Clim en panne
1554,2019-03-15T07:00:00,1,2.0.0,,Station sale
1555,2019-08-06T12:00:00,999,2.0.1,3,👍
1556,2019-08-26T03:00:00,9,1.0.0,4,Bus bondé...
1557,2019-01-16T23:00:00,Z-4,2.0.1,,Correspondance ratée
1558,2021-10-28T23:00:00,6,1.1.0,5,Null
1559,2019-02-04T23:00:00,3,1.0.0,2,RAS
1560,2022-01-19T22:00:00,8,1.1.0,4,Insécurité ressentie la nuit
1561,2022-05-29T19:00:00,2,1.1.0,4,Insécurité ressentie la nuit
1562,2019-04-29T13:00:00,8,2.0.0,5,Station sale
1563,2021-11-28T10:00:00,5,1.0.0,4,
1564,2022-09-03T04:00:00,10,1.1.0,5,Retard > 30min!!!
1565,2021-01-15T02:00:00,9,2.0.0,4,Insécurité ressentie la nuit
1566,2019-06-14T14:00:00,9,1.0.0,,Insécurité ressentie la nuit
1567,2022-04-25T14:00:00,3,2.0.0,4,« Pas d'info »
1568,2019-11-01T20:00:00,8,1.1.0,5,Trajet OK
1569,2022-07-30T22:00:00,9,2.0.0,,Insécurité ressentie la nuit
1570,2022-11-22T02:00:00,9,2.0.1,3,Trajet OK
1571,2019-11-16T02:00:00,4,1.0.0,5,Null
1572,2022-04-02T05:00:00,3,1.1.0,5,
1573,2019-12-06T05:00:00,4,1.0.0,4,Bus bondé...
1574,2019-06-17T15:00:00,5,2.0.1,1,RAS
1575,2022-11-02T04:00:00,6,2.0.0,4,RAS
1576,2019-09-22T09:00:00,8,2.0.1,5,Insécurité ressentie la nuit
1577,2021-12-03T04:00:00,10,2.0.0,3,Bus bondé...
1578,2019-07-01T09:00:00,6,2.0.1,1,Clim en panne
1579,2020-05-10T13:00:00,2,1.0.0,,Trop de retard 😡
1580,2020-08-29T07:00:00,8,1.1.0,1,👍
1581,2020-05-17T11:00:00,2,2.0.1,4,Retard > 30min!!!
1582,2022-09-08T05:00:00,8,1.1.0,5,Trajet OK
1583,2020-08-16T18:00:00,7,1.1.0,4,RAS
1584,2020-02-12T15:00:00,4,2.0.0,5,Trajet OK
1585,2021-02-23T22:00:00,6,2.0.1,,Clim en panne
1586,2019-03-02T05:00:00,3,1.1.0,3,Clim en panne
1587,2022-11-05T22:00:00,999,1.0.0,,Retard > 30min!!!
1588,2022-07-14T08:00:00,9,2.0.1,3,Station sale
1589,2019-12-22T11:00:00,3,1.0.0,3,Bus bondé...
1590,2021-05-06T14:00:00,7,2.0.0,5,Service interrompu
1591,2020-02-15T14:00:00,3,2.0.1,5,Retard > 30min!!!
1592,2022-02-05T02:00:00,1,2.0.0,5,Trajet OK
1593,2020-10-26T07:00:00,2,2.0.1,,Clim en panne
1594,2022-11-04T15:00:00,9,1.0.0,1,Trajet OK
1595,2022-06-01T06:00:00,2,2.0.0,,Null
1596,2022-03-01T21:00:00,999,2.0.0,3,Bus bondé...
1597,2021-07-08T09:00:00,2,1.1.0,5,Retard > 30min!!!
1598,2020-09-27T15:00:00,10,1.1.0,2,Retard > 30min!!!
1599,2022-09-26T11:00:00,3,1.1.0,5,« Pas d'info »
1600,2019-12-25T02:00:00,8,2.0.1,1,Trajet OK
1601,2019-02-01T21:00:00,10,1.0.0,1,Retard > 30min!!!
1602,2021-08-29T14:00:00,3,2.0.0,5,Clim en panne
1603,2020-02-29T21:00:00,6,1.1.0,,Trajet OK
1604,2022-03-17T10:00:00,5,1.0.0,,Insécurité ressentie la nuit
1605,2021-08-25T18:00:00,9,2.0.0,3,Insécurité ressentie la nuit
1606,2019-09-14T12:00:00,999,2.0.0,3,👍
1607,2022-07-24T05:00:00,999,1.0.0,3,👍
1608,2019-08-11T13:00:00,1,2.0.0,5,
1609,2019-02-17T02:00:00,Z-10,2.0.0,3,Retard > 30min!!!
1610,2019-01-27T18:00:00,4,2.0.1,5,Station sale
1611,2020-03-05T23:00:00,1,2.0.1,1,Correspondance ratée
1612,2021-09-06T22:00:00,1,1.0.0,3,« Pas d'info »
1613,2019-08-15T07:00:00,8,2.0.0,5,
1614,2022-03-23T09:00:00,4,2.0.0,4,Station sale
1615,2021-11-26T21:00:00,10,1.0.0,3,RAS
1616,2022-04-06T09:00:00,9,2.0.0,5,Trop de retard 😡
1617,2021-03-31T01:00:00,7,2.0.0,1,Correspondance ratée
1618,2021-07-06T00:00:00,4,2.0.1,2,Insécurité ressentie la nuit
1619,2020-02-14T12:00:00,2,2.0.1,5,Clim en panne
1620,2019-04-27T04:00:00,3,2.0.0,5,Trajet OK
1621,2020-10-05T04:00:00,5,2.0.0,,Null
1622,2022-12-31T00:00:00,5,1.0.0,3,👍
1623,2022-10-21T19:00:00,1,2.0.0,3,Station sale
1624,2020-09-23T09:00:00,2,1.0.0,,Correspondance ratée
1625,2021-11-18T08:00:00,999,1.0.0,2,Null
1626,2021-07-22T20:00:00,9,1.1.0,1,Trop de retard 😡
1627,2020-08-03T12:00:00,1,2.0.0,,Correspondance ratée
1628,2022-05-09T17:00:00,10,2.0.0,5,Retard > 30min!!!
1629,2021-10-27T18:00:00,7,2.0.1,1,Insécurité ressentie la nuit
1630,2019-04-23T15:00:00,7,2.0.0,4,Station sale
1631,2022-09-03T00:00:00,6,2.0.0,2,
1632,2021-02-11T21:00:00,9,1.0.0,3,Retard > 30min!!!
1633,2020-11-25T20:00:00,2,1.1.0,4,Station sale
1634,2020-06-04T03:00:00,3,2.0.1,4,Correspondance ratée
1635,2019-08-19T12:00:00,1,1.0.0,2,Clim en panne
1636,2019-09-10T23:00:00,1,2.0.1,5,Clim en panne
1637,2020-01-11T02:00:00,8,1.0.0,4,« Pas d'info »
1638,2019-01-30T21:00:00,6,2.0.0,5,Clim en panne
1639,2021-01-17T20:00:00,10,1.1.0,2,Null
1640,2022-03-12T10:00:00,6,2.0.1,3,Correspondance ratée
1641,2022-07-28T18:00:00,4,1.1.0,,« Pas d'info »
1642,2022-12-30T04:00:00,999,1.1.0,,Trop de retard 😡
1643,2022-07-07T03:00:00,9,1.1.0,4,« Pas d'info »
1644,2020-11-27T22:00:00,3,1.0.0,4,Station sale
1645,2021-05-07T11:00:00,Z-999,2.0.1,4,« Pas d'info »
1646,2022-11-02T21:00:00,4,1.0.0,2,Trajet OK
1647,2019-11-01T07:00:00,5,2.0.1,5,Retard > 30min!!!
1648,2021-08-15T20:00:00,7,1.0.0,5,Retard > 30min!!!
1649,2020-03-19T07:00:00,8,1.1.0,2,« Pas d'info »
1650,2021-03-06T01:00:00,8,2.0.1,5,👍
1651,2019-03-24T01:00:00,9,1.0.0,1,Clim en panne
1652,2021-09-12T09:00:00,Z-3,2.0.0,1,Trop de retard 😡
1653,2022-04-16T19:00:00,7,2.0.1,,RAS
1654,2021-07-28T23:00:00,9,2.0.1,3,« Pas d'info »
1655,2022-05-10T21:00:00,9,2.0.1,4,Clim en panne
1656,2019-01-02T09:00:00,2,2.0.1,2,Insécurité ressentie la nuit
1657,2022-11-11T04:00:00,3,2.0.0,4,RAS
1658,2019-09-22T10:00:00,10,1.0.0,,👍
1659,2021-05-16T09:00:00,2,2.0.1,2,RAS
1660,2019-03-05T03:00:00,2,1.1.0,4,Null
1661,2021-10-18T06:00:00,999,2.0.0,5,Insécurité ressentie la nuit
1662,2020-06-08T04:00:00,3,1.1.0,,RAS
1663,2019-03-03T01:00:00,8,1.1.0,3,« Pas d'info »
1664,2020-12-21T17:00:00,8,2.0.0,5,👍
1665,2021-10-23T14:00:00,Z-7,2.0.1,1,Retard > 30min!!!
1666,2021-03-03T14:00:00,8,2.0.0,5,Trop de retard 😡
1667,2019-03-26T19:00:00,1,1.0.0,2,
1668,2021-04-20T00:00:00,7,1.0.0,3,Null
1669,2021-08-06T04:00:00,1,1.1.0,2,Service interrompu
1670,2019-03-21T04:00:00,10,1.0.0,2,Station sale
1671,2021-11-11T05:00:00,8,2.0.1,5,Clim en panne
1672,2020-11-06T18:00:00,9,2.0.1,,Service interrompu
1673,2022-08-21T12:00:00,5,1.1.0,4,Service interrompu
1674,2021-10-27T08:00:00,3,1.1.0,1,Correspondance ratée
1675,2020-04-10T19:00:00,999,2.0.0,5,RAS
1676,2020-05-01T10:00:00,999,2.0.1,2,RAS
1677,2022-11-26T05:00:00,3,2.0.1,1,Retard > 30min!!!
1678,2020-11-30T16:00:00,4,1.1.0,2,Clim en panne
1679,2021-04-09T02:00:00,2,1.0.0,1,Trop de retard 😡
1680,2021-01-21T19:00:00,4,2.0.1,,Clim en panne
1681,2020-04-05T18:00:00,1,2.0.1,5,« Pas d'info »
1682,2019-10-12T21:00:00,10,1.1.0,1,RAS
1683,2022-05-14T16:00:00,999,2.0.0,5,« Pas d'info »
1684,2022-02-05T19:00:00,6,1.0.0,5,Service interrompu
1685,2019-08-22T15:00:00,999,2.0.0,1,Null
1686,2021-04-30T06:00:00,5,1.0.0,5,Clim en panne
1687,2022-05-28T02:00:00,2,2.0.1,3,Trop de retard 😡
1688,2021-09-14T17:00:00,3,2.0.0,3,Station sale
1689,2021-09-09T19:00:00,1,1.1.0,,RAS
1690,2021-05-07T11:00:00,8,2.0.1,,Bus bondé...
1691,2019-04-06T01:00:00,9,2.0.1,4,« Pas d'info »
1692,2022-11-15T15:00:00,9,2.0.0,,Trop de retard 😡
1693,2021-10-18T11:00:00,10,2.0.1,3,Clim en panne
1694,2020-03-06T08:00:00,999,1.0.0,,Station sale
1695,2019-12-15T18:00:00,4,1.1.0,,Trajet OK
1696,2019-12-19T19:00:00,999,2.0.0,,Trajet OK
1697,2022-03-24T13:00:00,4,2.0.0,5,Trop de retard 😡
1698,2020-12-23T20:00:00,6,2.0.0,3,Bus bondé...
1699,2019-02-25T17:00:00,7,1.1.0,1,Clim en panne
1700,2022-06-20T05:00:00,7,1.0.0,3,
1701,2021-05-05T00:00:00,6,1.0.0,2,Station sale
1702,2021-05-13T18:00:00,9,2.0.1,2,« Pas d'info »
1703,2022-05-05T21:00:00,5,1.1.0,5,Trop de retard 😡
1704,2021-04-07T00:00:00,6,1.0.0,,Service interrompu
1705,2019-10-09T19:00:00,999,2.0.0,3,Trajet OK
1706,2020-01-06T12:00:00,7,2.0.0,5,Null
1707,2020-10-02T22:00:00,1,1.1.0,5,Bus bondé...
1708,2022-12-08T09:00:00,7,1.0.0,4,RAS
1709,2020-11-21T15:00:00,2,2.0.0,1,Service interrompu
1710,2022-02-12T00:00:00,4,1.0.0,3,Retard > 30min!!!
1711,2020-02-18T02:00:00,2,2.0.1,4,Service interrompu
1712,2022-07-01T23:00:00,2,1.0.0,3,Insécurité ressentie la nuit
1713,2020-05-06T13:00:00,2,2.0.0,5,Trop de retard 😡
1714,2020-03-17T23:00:00,7,1.0.0,4,Clim en panne
1715,2019-04-16T03:00:00,5,2.0.1,1,Clim en panne
1716,2021-11-17T20:00:00,7,2.0.0,5,Trop de retard 😡
1717,2020-04-14T18:00:00,6,1.0.0,3,Null
1718,2020-07-09T09:00:00,10,1.1.0,4,Trop de retard 😡
1719,2019-04-26T14:00:00,5,2.0.0,4,Insécurité ressentie la nuit
1720,2021-07-03T19:00:00,9,2.0.1,1,« Pas d'info »
1721,2022-04-10T13:00:00,5,2.0.1,2,RAS
1722,2021-07-20T00:00:00,2,1.1.0,1,Trajet OK
1723,2021-09-30T06:00:00,7,1.1.0,5,Retard > 30min!!!
1724,2021-10-12T02:00:00,2,2.0.0,1,« Pas d'info »
1725,2019-07-07T14:00:00,2,2.0.1,2,Service interrompu
1726,2021-07-10T10:00:00,6,1.0.0,3,Trop de retard 😡
1727,2022-01-25T07:00:00,5,2.0.1,5,Clim en panne
1728,2019-03-20T09:00:00,7,2.0.0,,Correspondance ratée
